key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,key_resp_welcome.duration,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instruction1.started,key_resp_instruction1.keys,key_resp_instruction1.rt,key_resp_instruction1.duration,key_resp_instruction2.started,key_resp_instruction2.keys,key_resp_instruction2.rt,key_resp_instruction2.duration,key_resp_instruction3.started,key_resp_instruction3.keys,key_resp_instruction3.rt,key_resp_instruction3.duration,practiceCondition,practice_reward_seqs,key_resp_practice_slots.started,key_resp_practice_slots.keys,key_resp_practice_slots.rt,key_resp_practice_slots.duration,presentationInterval,"practice_reward_seq: 2,1,3",reward_Img,Cuml_rew,currentPracticeTrialReward,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,"practice_reward_seq: 2,3,1",text_block_break.started,practice_block.thisRepN,practice_block.thisTrialN,practice_block.thisN,practice_block.thisIndex,practice_block.ran,"practice_reward_seq: 1,3,2","practice_reward_seq: 3,1,2",key_resp_practice_end.started,key_resp_practice_end.keys,key_resp_practice_end.rt,key_resp_practice_end.duration,text_main_instruction.started,BlockCondition,BlockOrderIndices,key_resp_main_instruction.started,key_resp_main_instruction.keys,key_resp_main_instruction.rt,key_resp_main_instruction.duration,blockNumber,blockAssignment,currentCondition,main_reward_seqs,key_resp_slots_presentation.started,key_resp_slots_presentation.keys,key_resp_slots_presentation.rt,key_resp_slots_presentation.duration,Main_presentationInterval,rewardPresentationTime,Main_reward_seq,Random value generated,Main_reward_Img,Main_Cumul_Reward,Main_currentTrialReward,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,322.1156,up,0.3504,,1.5,,stimuli/card_100_transparent.png,520,100,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,324.2855,left,0.0334,,0.5,,stimuli/card_0_transparent.png,520,0,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,325.1251,up,2.1191,,1,,stimuli/card_100_transparent.png,620,100,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,328.5693,right,0.4173,,1,,stimuli/card_10_transparent.png,630,10,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.2915,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.2921,space,24.1868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.5094,3,"[0,4,6,3,5,7,8,1,9,2]",359.5094,space,19.2769,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,"[12,15]","[[2,1,3],[2,3,1]]",378.8345,up,1.0955,,0.5,0.3,"[2,1,3]",0.601032614,stimuli/card_100_transparent.png,100,100,0,0,0,0,1,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.7677,right,0.051,,1.5,0.3,"[2,1,3]",0.507213062,stimuli/card_0_transparent.png,100,0,1,0,1,0,1,,,,,
,,,,,2023-10-09_21h31.56.315,SlotMachine_updated,2023.1.3,Win32,60.09254252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.6596,left,0.5834,,1,0.3,"[2,1,3]",0.151710273,stimuli/card_100_transparent.png,200,100,2,0,2,0,1,,,,,
